Name,District,Description,Region,Category,Eestimated_time_to_visit,Foreign_Adult,Foreign_Child,Local_Adult,Local_Child,Student,Free_Entry,Latitude,Longitude,Is_Free,Category_Popularity,Avg_Cost,Cost_Category,Time_Category,Distance_from_Colombo,District_Encoded,Region_Encoded,Category_Encoded,Cluster
Diyaluma Ella Falls,Badulla,"The second tallest waterfall in Sri Lanka, with spectacular cascading waters and natural pools, ideal for hiking and adventure.",Uva,Waterfall/Nature,3.0,0.0,0.0,0.0,0.0,0.0,Yes,7.023494034339864,81.09987438715468,1,93,0.0,,Short,137.28923674595964,2,9,187,6
Diyawetena Ella Falls,Badulla,"A scenic waterfall known for its peaceful environment and crystal-clear waters, perfect for nature lovers and quiet reflection.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.971511936976566,81.09934743120566,1,93,0.0,,Short,136.91217403973815,2,9,187,6
Dumpeella Ella Falls,Badulla,"A beautiful cascade nestled in lush greenery, offering a refreshing stop for hikers and visitors exploring the area.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.9534181864634945,81.04728035809913,1,93,0.0,,Short,131.10508912325045,2,9,187,6
Dun Ella Falls,Badulla,"A tranquil waterfall surrounded by forest, popular for its natural beauty and serene atmosphere.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.957489128689966,81.04452280585878,1,93,0.0,,Short,130.81065989047133,2,9,187,6
Dunhinda Ella Falls,Badulla,"One of Sri Lankas most famous waterfalls, with a 64-meter drop and misty surroundings, ideal for sightseeing and photography.",Uva,Waterfall/Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,6.947216800727169,81.10461206426677,1,93,0.0,,Short,137.42736293339408,2,9,187,6
Ellatota Ella Falls,Badulla,"A picturesque waterfall flowing through rocky terrain, popular for nature walks and photography.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.9670834081409385,81.03670576881143,1,93,0.0,,Short,129.97754907276644,2,9,187,6
Gal Ekka Ella Falls,Badulla,"A small, serene waterfall surrounded by lush forest, perfect for visitors seeking tranquility and natural beauty.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.948843709410899,81.0720258368364,1,93,0.0,,Short,133.82963063987907,2,9,187,6
Galkanda Ella Falls,Badulla,"A hidden gem waterfall nestled in dense forest, offering a peaceful retreat for nature enthusiasts and hikers.",Uva,Waterfall/Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.002311632636053,81.04256219995193,1,93,0.0,,Short,130.80933640104217,2,9,187,6
Gerandi Ella Falls,Badulla,"A beautiful waterfall known for its cascading water and surrounding greenery, a great spot for nature lovers and photographers.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.995253820714177,81.01495456144875,1,93,0.0,,Short,127.71743309472674,2,9,187,6
Kirindioya Ella Falls,Badulla,"A scenic waterfall located in a tranquil forest setting, popular among trekkers and nature lovers.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.946954277713997,81.08597454481277,1,93,0.0,,Short,135.36757096966937,2,9,187,6
Gerandi Ella  Ettampitiya,Badulla,"A picturesque waterfall near Ettampitiya, surrounded by lush greenery and offering peaceful natural beauty.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.033783165205997,81.04825273857908,1,93,0.0,,Short,131.6985905800373,2,9,187,6
Kuda Dunhinda Ella Falls,Badulla,"A smaller but charming waterfall near Dunhinda, offering peaceful surroundings and natural beauty for visitors and hikers.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.034933477690711,81.04705945566768,1,93,0.0,,Short,131.57857288989126,2,9,187,6
Kudalu Ella Falls,Badulla,"A serene waterfall nestled within forested hills, popular for short treks and refreshing nature escapes.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.980174352316986,81.06204507338121,1,93,0.0,,Short,132.8304044360981,2,9,187,6
Lanka Ella Falls,Badulla,"A scenic waterfall known for its cascading waters and peaceful location amidst dense greenery, ideal for nature photography.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.035928314036671,81.0062571577857,1,93,0.0,,Short,127.09938639334638,2,9,187,6
Fantastic Travelers,Badulla,"A reputable local travel agency offering guided tours, adventure trips, and travel assistance in the Uva region.",Uva,Service/Tourism,0.5,0.0,0.0,0.0,0.0,0.0,Yes,6.985833037726577,81.02493822611774,1,2,0.0,,Quick,128.76328838921202,2,9,162,6
Mahadola Ella Falls,Badulla,"A beautiful waterfall tucked away in a lush forest, providing a peaceful retreat for visitors and nature lovers.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.022358638279348,81.09872936341277,1,93,0.0,,Short,137.15355580740433,2,9,187,6
Mana Ella Falls,Badulla,"A tranquil waterfall surrounded by greenery, perfect for relaxing and nature photography.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.012713027250049,81.04428208100164,1,93,0.0,,Short,131.07562991587037,2,9,187,6
Meemana Ella Falls,Badulla,"A lesser-known waterfall offering quiet natural beauty and refreshing waters, ideal for off-the-beaten-path visitors.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.021362422181935,81.04273320937253,1,93,0.0,,Short,130.97638665316958,2,9,187,6
Milla Ella Falls,Badulla,"A scenic waterfall in a lush environment, popular among local hikers and nature lovers.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.023425087217486,81.03359823616921,1,93,0.0,,Short,129.98840044340622,2,9,187,6
Nagadowa Ella Falls,Badulla,"A peaceful waterfall surrounded by forest, offering a refreshing spot for visitors and trekkers.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.986514669684621,81.05263117197573,1,93,0.0,,Short,131.8233422448406,2,9,187,6
Nagarak Ella Falls,Badulla,"A serene waterfall nestled in lush surroundings, perfect for nature lovers and those seeking peaceful retreats.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.991799929760098,81.08986679328439,1,93,0.0,,Short,135.96186177116513,2,9,187,6
Nalini Ella,Badulla,"A beautiful cascade surrounded by dense forest, offering a tranquil spot for hiking and photography.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.018068269680333,81.04045947248851,1,93,0.0,,Short,130.69784321569026,2,9,187,6
Obada Ella Falls,Badulla,"A picturesque waterfall with clear waters, nestled in a peaceful forest environment ideal for quiet reflection.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.984707529418068,81.1014314331874,1,93,0.0,,Short,137.200424492762,2,9,187,6
Pankandura Ella Falls,Badulla,"A charming waterfall set within dense greenery, popular for short hikes and nature photography.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.017059239260174,81.08173844084203,1,93,0.0,,Short,135.23804590055084,2,9,187,6
Papulagala Ella Falls,Badulla,"A scenic waterfall known for its cascading waters and lush surroundings, offering a peaceful spot for visitors.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.96015402528255,81.024562818402,1,93,0.0,,Short,128.61332613064098,2,9,187,6
Piyangiri Ella Falls,Badulla,"A tranquil waterfall located in a forested area, perfect for nature walks and refreshing swims.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.016289703741953,81.05331344854154,1,93,0.0,,Short,132.09947486447598,2,9,187,6
Ranpuhulan Ella Falls,Badulla,"A hidden waterfall surrounded by dense forest, offering visitors a quiet natural retreat.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.009642941796905,81.06713828315705,1,93,0.0,,Short,133.57161772919414,2,9,187,6
Ranugalla Dunhinda Ella Falls,Badulla,"A stunning waterfall near Ranugalla, known for its cascading water and scenic forest setting, ideal for hiking and photography.",Uva,Waterfall/Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.029537767539347,81.0251679917212,1,93,0.0,,Short,129.11672899860974,2,9,187,6
Ravana Ella Falls Lower (Bambaragama Fall),Badulla,"The lower section of Ravana Falls, a majestic waterfall famous in local folklore, surrounded by lush greenery and cool pools.",Uva,Waterfall/Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,6.9710406547848605,81.00621021766682,1,93,0.0,,Short,126.62507370943901,2,9,187,6
Ravana Ella Falls Upper,Badulla,"The upper cascade of Ravana Falls, offering stunning views and serene surroundings amidst dense forest, perfect for nature lovers.",Uva,Waterfall/Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.006101691764293,81.02697921276162,1,93,0.0,,Short,129.11806157139597,2,9,187,6
Uduwara Ella Falls  Kalupahana,Badulla,"A beautiful waterfall located near Kalupahana, surrounded by lush greenery and ideal for hiking and photography.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.988506678797963,81.07038354371848,1,93,0.0,,Short,133.7933891087516,2,9,187,6
Uduwara Ella Falls  Uduwara,Badulla,"A scenic waterfall near Uduwara village, offering peaceful surroundings and a refreshing natural pool.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.999653951125207,81.09004726240465,1,93,0.0,,Short,136.0291170659886,2,9,187,6
Unagolla Ella Falls,Badulla,"A hidden waterfall nestled in dense forest, perfect for trekkers and nature enthusiasts seeking tranquility.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.969387859575089,81.02811857134832,1,93,0.0,,Short,129.0378233203726,2,9,187,6
Walankanda Ella Falls,Badulla,"A charming waterfall cascading through rocky terrain, surrounded by lush vegetation, ideal for nature photography.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.957943550377818,81.08475767117702,1,93,0.0,,Short,135.25673438698172,2,9,187,6
Wanduramala Ella Falls,Badulla,"A scenic waterfall surrounded by forest, popular among hikers and visitors looking for natural beauty.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.020138619275921,81.01477004780361,1,93,0.0,,Short,127.88566844435299,2,9,187,6
Wewassa Ella Falls,Badulla,"A tranquil waterfall located in a quiet forested area, perfect for relaxation and nature walks.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.976016435490418,81.04720448135011,1,93,0.0,,Short,131.1728599036905,2,9,187,6
Wishari Ella Falls (Alikola Oya North Ella Falls),Badulla,"A striking waterfall part of the Alikola Oya, known for its impressive cascades and lush surroundings.",Uva,Waterfall/Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.01640017482024,81.07323405485494,1,93,0.0,,Short,134.29557500210933,2,9,187,6
Haldummulla Ella Falls,Badulla,"A beautiful waterfall near Haldummulla, surrounded by greenery and offering a peaceful nature escape.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.9794041776626665,81.05031936712994,1,93,0.0,,Short,131.53225547091668,2,9,187,6
Gotuwala Ella,Badulla,"A serene waterfall set in a peaceful forest environment, perfect for visitors seeking tranquility and natural beauty.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.9541048519134945,81.09996120554928,1,93,0.0,,Short,136.92696580268736,2,9,187,6
Weebeddegedara Kandura Ella,Badulla,"A charming waterfall surrounded by dense greenery, ideal for short hikes and nature photography.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.012581948119805,81.1036477332494,1,93,0.0,,Short,137.61836637365028,2,9,187,6
Akurukaduwa Ella,Badulla,"A beautiful waterfall nestled in lush forest, offering a refreshing natural pool and peaceful surroundings.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.014715053538143,81.03320632497815,1,93,0.0,,Short,129.8710180131142,2,9,187,6
Polgahaarawa Kaluwala Falls,Badulla,"A scenic waterfall known for its clear waters cascading over rocks, surrounded by forest, popular among local visitors.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.000987288197924,81.02335906283918,1,93,0.0,,Short,128.6824861235447,2,9,187,6
Maduwalla Kandura Ella,Badulla,"A tranquil waterfall located in a dense forest area, perfect for nature lovers and hikers seeking a quiet retreat.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.026864096289097,81.08291637972313,1,93,0.0,,Short,135.45046308219528,2,9,187,6
Jeewan Ella (Deevan Ella) Falls,Badulla,"A picturesque waterfall with gentle cascades, set in lush greenery, ideal for visitors looking for serene nature spots.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.0305970282972945,81.06624775082824,1,93,0.0,,Short,133.64897039386483,2,9,187,6
Dorowana Ella,Badulla,"A beautiful waterfall surrounded by thick forest, popular for nature walks and quiet relaxation.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.9648190285683,81.06696123796021,1,93,0.0,,Short,133.31136774024617,2,9,187,6
Kirawanagama Dowili Ella,Badulla,"A hidden gem waterfall located amidst dense forest, offering peaceful ambiance and a refreshing swimming spot.",Uva,Waterfall/Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,6.996377062644869,81.03372573566153,1,93,0.0,,Short,129.79528898747054,2,9,187,6
Kirawanagama Ellewala Ella,Badulla,"A scenic waterfall near Kirawanagama, known for its natural beauty and tranquil environment, perfect for nature lovers.",Uva,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,6.9712538849924774,81.03285321492584,1,93,0.0,,Short,129.5680512256264,2,9,187,6
Uma Oya Dunhinda Ella,Badulla,"A stunning waterfall near Uma Oya, with a strong cascade and lush surroundings, popular among hikers and photographers.",Uva,Waterfall/Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,6.986450544803802,81.01948290644549,1,93,0.0,,Short,128.16461303957786,2,9,187,6
Sri Pada Sthanaya (Adam's Peak),Rathnapura,"A sacred mountain famous for the Sri Pada footprint, attracting pilgrims and hikers to witness breathtaking sunrise views.",Sabaragamuwa,Religious/Nature,12.0,0.0,0.0,0.0,0.0,0.0,Yes,7.887958238028838,80.67480246895818,1,8,0.0,,Long,139.13759882074677,25,7,135,7
Elle Wala,Rathnapura,"A small scenic waterfall known for its refreshing pools and tranquil forest surroundings, ideal for a short nature visit.",Sabaragamuwa,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.8968283186453885,80.73695788961003,1,93,0.0,,Short,144.38909560536078,25,7,187,1
Miniran Ella,Rathnapura,"A beautiful waterfall surrounded by dense greenery, perfect for hiking and nature photography.",Sabaragamuwa,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.840972987877543,80.82252067707444,1,93,0.0,,Short,146.55524901298992,25,7,187,1
Kudawa Natural Pond,Rathnapura,A natural pond offering a peaceful spot for relaxation and enjoying local flora and fauna in a serene setting.,Sabaragamuwa,Nature/Scenic,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.955818559312055,80.83545818478075,1,22,0.0,,Quick,156.5545048486723,25,7,112,1
Kiribathgala Mountain,Rathnapura,"A popular hiking destination offering panoramic views of surrounding hills and valleys, ideal for adventure seekers.",Sabaragamuwa,Scenic/Nature,3.0,0.0,0.0,0.0,0.0,0.0,Yes,7.919881346000835,80.68226121797682,1,33,0.0,,Short,142.37296745531447,25,7,157,1
Balangoda View Point,Rathnapura,"A scenic lookout providing breathtaking vistas of Balangoda town and the surrounding landscape, perfect for photography.",Sabaragamuwa,Scenic/Nature,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.910577127193015,80.746485595694,1,33,0.0,,Quick,146.22189557402905,25,7,157,1
Bakers Bend,Rathnapura,"A historic bend in the road known for its stunning views of the tea plantations and surrounding hills, popular with travelers.",Sabaragamuwa,Scenic/Historical,0.5,0.0,0.0,0.0,0.0,0.0,Yes,7.794664490010357,80.67417589691667,1,1,0.0,,Quick,131.3857262088403,25,7,154,1
Samanala Wewa Reservoir,Rathnapura,"A large reservoir surrounded by natural beauty, offering bird watching, fishing, and peaceful walking trails.",Sabaragamuwa,Nature/Scenic,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.868787607147583,80.79832455129993,1,22,0.0,,Short,146.7962682848378,25,7,112,1
Sankhapala Viharaya,Rathnapura,"An ancient Buddhist temple with historical significance and beautiful architecture, attracting religious visitors and tourists.",Sabaragamuwa,Religious/Historical,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.9589440917698715,80.77426211224167,1,32,0.0,,Short,152.25197669030706,25,7,132,1
Sinharaja Rainforest,Rathnapura,"A UNESCO World Heritage Site and biodiversity hotspot, known for its dense tropical forest and endemic wildlife species.",Sabaragamuwa,Nature/Wildlife,4.0,0.0,0.0,0.0,0.0,0.0,Yes,7.8519632412091855,80.76624841678691,1,8,0.0,,Medium,142.9869538823678,25,7,118,1
Nagarek Ella,Rathnapura,"A stunning waterfall set amidst lush forest, perfect for trekking, photography, and nature lovers.",Sabaragamuwa,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.836866615527154,80.81665303541216,1,93,0.0,,Short,145.77335566610355,25,7,187,1
Balangoda Ella,Rathnapura,"A scenic waterfall near Balangoda town, offering refreshing waters and peaceful forest surroundings.",Sabaragamuwa,Waterfall/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.905643921918846,80.818658890308,1,93,0.0,,Short,151.27242776505253,25,7,187,1
Kottimbuwala Raja Maha Viharaya,Rathnapura,"A historic Buddhist temple set in tranquil surroundings, featuring ancient stone carvings and peaceful meditation spaces that invite spiritual reflection.",Sabaragamuwa,Religious/Historical,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.910692553835469,80.77540431913577,1,32,0.0,,Short,148.38392059675618,25,7,132,1
Rathgaga Temple,Rathnapura,"A vibrant Hindu temple known for its colorful architecture and lively festivals, drawing devotees and visitors keen on experiencing local culture and rituals.",Sabaragamuwa,Religious,1.0,0.0,0.0,0.0,0.0,0.0,Yes,7.792258092096808,80.85676224193831,1,140,0.0,,Quick,145.72746634645142,25,7,125,1
Hunudukata,Rathnapura,"A scenic hillock offering breathtaking panoramic views of the rolling hills and valleys, perfect for easy hikes and nature photography enthusiasts.",Sabaragamuwa,Scenic/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.854670438693683,80.84744520819073,1,33,0.0,,Short,149.59352734565599,25,7,157,1
Diva Guhawa (Daytime Cave),Rathnapura,"An ancient cave with archaeological significance, featuring historical inscriptions and natural rock formations bathed in soft daylight  a must-visit for history buffs and explorers.",Sabaragamuwa,Historical/Nature,1.5,0.0,0.0,0.0,0.0,0.0,Yes,7.912469266651469,80.8129788760406,1,8,0.0,,Short,151.37689861913574,25,7,59,1
Kulu Diya Parvathaya,Rathnapura,"A modest mountain peak offering rewarding trekking routes and spectacular views of the surrounding forests and distant hills, ideal for adventurous visitors.",Sabaragamuwa,Scenic/Nature,2.0,0.0,0.0,0.0,0.0,0.0,Yes,7.828222465106282,80.67941751569992,1,33,0.0,,Short,134.50559951473886,25,7,157,1
